,StringNumber,Number,trueBox,predBox,IOU,Detected,TrueClass,Pred_text,True_text,txt_corr
542,542,542,"[335, 635, 549, 720]","[205, 202, 482, 522]",0.0,0,1,0,0,0
543,543,543,"[1, 676, 274, 803]","[227, 314, 676, 708]",0.007498650810933639,0,1,0,0,0
544,544,544,"[279, 429, 531, 511]","[298, 232, 649, 645]",0.13184888496656597,0,1,0,1252352,0
545,545,545,"[314, 748, 553, 823]","[235, 174, 598, 585]",0.0,0,1,0,1663143,0
546,546,546,"[266, 788, 493, 835]","[258, 295, 630, 752]",0.0,0,1,0,1662143,0
547,547,547,"[662, 530, 860, 614]","[298, 297, 940, 673]",0.06977818663344486,0,1,0,0,0
548,548,548,"[340, 852, 566, 902]","[335, 225, 708, 804]",0.0,0,1,0,1663143,0
549,549,549,"[70, 463, 206, 617]","[325, 322, 853, 709]",0.0,0,1,0,0,0
550,550,550,"[687, 409, 809, 496]","[311, 321, 643, 549]",0.0,0,1,0,0,0
551,551,551,"[408, 469, 608, 514]","[337, 371, 565, 504]",0.16610209087723396,0,1,0,1226715,0
552,552,552,"[171, 456, 251, 532]","[200, 298, 365, 531]",0.09608791850032823,0,1,0,0,0
553,553,553,"[196, 448, 291, 525]","[202, 227, 601, 526]",0.05827273632831955,0,1,0,0,0
554,554,554,"[670, 455, 791, 523]","[258, 230, 659, 557]",0.0,0,1,0,0,0
555,555,555,"[136, 1199, 386, 1310]","[387, 442, 1174, 1280]",0.0,0,1,0,0,0
556,556,556,"[449, 353, 616, 396]","[365, 160, 564, 382]",0.07173482849604222,0,1,0,0,0
557,557,557,"[436, 490, 648, 548]","[222, 231, 594, 539]",0.06631963561739827,0,1,0,598651,0
558,558,558,"[173, 525, 380, 656]","[267, 258, 786, 634]",0.059443675458389425,0,1,0,0,0
559,559,559,"[588, 1206, 1109, 1345]","[276, 280, 1161, 1137]",0.0,0,1,0,1857772,0
560,560,560,"[269, 537, 452, 588]","[330, 273, 502, 486]",0.0,0,1,0,1673991,0
561,561,561,"[227, 381, 483, 445]","[184, 219, 417, 438]",0.19398672667098604,0,1,0,1673991,0
562,562,562,"[639, 1579, 886, 1634]","[650, 591, 1308, 1290]",0.0,0,1,0,0,0
563,563,563,"[88, 1184, 394, 1256]","[490, 537, 1334, 1247]",0.0,0,1,0,0,0
564,564,564,"[267, 727, 461, 775]","[314, 316, 549, 649]",0.0,0,1,0,0,0
565,565,565,"[632, 431, 706, 465]","[174, 303, 624, 556]",0.0,0,1,0,0,0
566,566,566,"[109, 613, 204, 661]","[204, 229, 529, 571]",0.0,0,1,0,0,0
567,567,567,"[34, 384, 152, 484]","[132, 119, 347, 335]",0.0,0,1,0,0,0
568,568,568,"[333, 376, 437, 447]","[187, 159, 411, 394]",0.025372301763045352,0,1,0,0,0
569,569,569,"[1584, 559, 1694, 1049]","[930, 746, 1600, 1408]",0.010457177776069089,0,1,0,0,0
570,570,570,"[1414, 524, 1507, 943]","[623, 716, 1283, 1292]",0.0,0,1,0,0,0
571,571,571,"[1072, 683, 1276, 852]","[340, 329, 962, 956]",0.0,0,1,0,0,0
572,572,572,"[132, 862, 309, 992]","[294, 288, 994, 1021]",0.003912228701125139,0,1,0,0,0
573,573,573,"[1385, 677, 1507, 853]","[386, 392, 1044, 1048]",0.0,0,1,0,0,0
574,574,574,"[640, 1026, 1028, 1116]","[346, 386, 1038, 1048]",0.018412836918694987,0,1,0,1886085,0
575,575,575,"[1018, 683, 1337, 864]","[419, 436, 1131, 979]",0.048777047422913083,0,1,0,0,0
576,576,576,"[226, 922, 457, 978]","[327, 318, 705, 764]",0.0,0,1,0,0,0
577,577,577,"[799, 215, 853, 403]","[260, 166, 753, 691]",0.0,0,1,0,0,0
578,578,578,"[802, 214, 858, 406]","[260, 166, 753, 691]",0.0,0,1,0,0,0
579,579,579,"[249, 432, 446, 478]","[299, 377, 422, 460]",0.22299392285749722,0,1,0,1843036,0
580,580,580,"[40, 363, 121, 440]","[89, 101, 349, 397]",0.013956354672660045,0,1,0,0,0
581,581,581,"[625, 338, 708, 425]","[150, 182, 490, 405]",0.0,0,1,0,0,0
582,582,582,"[233, 440, 394, 477]","[290, 450, 332, 460]",0.07683560753736192,0,1,0,1843036,0
583,583,583,"[624, 325, 688, 396]","[174, 116, 444, 422]",0.0,0,1,0,0,0
584,584,584,"[87, 356, 176, 433]","[180, 245, 466, 458]",0.0,0,1,0,0,0
585,585,585,"[572, 387, 638, 444]","[172, 217, 463, 501]",0.0,0,1,0,0,0
586,586,586,"[262, 496, 457, 539]","[273, 282, 571, 610]",0.08234282535026048,0,1,0,1556120,0
587,587,587,"[323, 452, 523, 511]","[222, 297, 518, 500]",0.1523380496161411,0,1,0,0,0
588,588,588,"[312, 466, 491, 516]","[312, 387, 580, 546]",0.21328996282527882,0,1,0,0,0
589,589,589,"[339, 546, 484, 599]","[168, 493, 304, 543]",0.0,0,1,0,0,0
590,590,590,"[192, 490, 376, 526]","[99, 379, 528, 519]",0.08962454582155834,0,1,0,15676,0
591,591,591,"[512, 1369, 963, 1485]","[501, 626, 1299, 1256]",0.0,0,1,0,1099521,0
592,592,592,"[493, 1522, 1005, 1646]","[519, 552, 1361, 1231]",0.0,0,1,0,1099521,0
593,593,593,"[750, 696, 1039, 830]","[644, 427, 1229, 1006]",0.11518771331058021,0,1,0,0,0
594,594,594,"[423, 297, 615, 350]","[188, 152, 466, 350]",0.03737788475152202,0,1,0,1659445,0
595,595,595,"[260, 750, 491, 809]","[280, 336, 685, 788]",0.04361449596455135,0,1,0,1417424,0
596,596,596,"[218, 648, 483, 719]","[308, 369, 689, 719]",0.09015238826994494,0,1,0,1417424,0
597,597,597,"[200, 649, 464, 721]","[284, 257, 710, 706]",0.05222963526818808,0,1,0,1417424,0
598,598,598,"[181, 609, 401, 669]","[276, 348, 618, 629]",0.024599994421769973,0,1,0,1417424,0
599,599,599,"[837, 1121, 1282, 1229]","[405, 375, 1318, 1327]",0.0558113156426441,0,1,0,2082089,0
600,600,600,"[105, 881, 272, 1081]","[526, 458, 1224, 1246]",0.0,0,1,0,0,0
601,601,601,"[1411, 951, 1654, 1091]","[380, 378, 1340, 1213]",0.0,0,1,0,0,0
602,602,602,"[1181, 786, 1484, 930]","[401, 404, 1340, 1241]",0.02869156566905763,0,1,0,0,0
603,603,603,"[1375, 1118, 1681, 1294]","[332, 335, 1420, 1399]",0.0067513445474310565,0,1,0,0,0
604,604,604,"[57, 964, 338, 1240]","[297, 319, 1144, 1151]",0.010167370158717078,0,1,0,0,0
605,605,605,"[708, 1067, 1240, 1180]","[356, 359, 1261, 1203]",0.0793683138053999,0,1,0,2082089,0
606,606,606,"[436, 1175, 873, 1277]","[425, 437, 1149, 1133]",0.0,0,1,0,1142378,0
607,607,607,"[235, 821, 637, 910]","[251, 231, 907, 893]",0.06368431730574153,0,1,0,1142378,0
608,608,608,"[625, 366, 735, 420]","[303, 300, 610, 611]",0.0,0,1,0,0,0
609,609,609,"[123, 435, 195, 492]","[176, 195, 514, 504]",0.010724455456528975,0,1,0,0,0
610,610,610,"[670, 426, 798, 501]","[226, 213, 607, 583]",0.0,0,1,0,0,0
611,611,611,"[412, 452, 576, 494]","[176, 192, 495, 510]",0.03421653420232468,0,1,0,1841904,0
612,612,612,"[171, 357, 347, 424]","[237, 291, 595, 594]",0.06642962754347673,0,1,0,0,0
613,613,613,"[386, 375, 598, 422]","[253, 211, 668, 406]",0.08024110001883594,0,1,0,1841904,0
614,614,614,"[143, 522, 289, 608]","[206, 260, 570, 585]",0.04253063613996503,0,1,0,0,0
615,615,615,"[452, 842, 813, 934]","[433, 474, 924, 923]",0.1317052825868969,0,1,0,1933654,0
616,616,616,"[471, 705, 829, 783]","[342, 428, 855, 791]",0.1515852824218583,0,1,0,1933654,0
617,617,617,"[1038, 474, 1228, 624]","[269, 242, 898, 870]",0.0,0,1,0,0,0
618,618,618,"[372, 553, 556, 599]","[402, 562, 613, 615]",0.4132463341051007,0,1,0,1465953,0
619,619,619,"[251, 288, 400, 352]","[175, 297, 431, 436]",0.22502009107956067,0,1,0,0,0
620,620,620,"[1392, 934, 1610, 1095]","[526, 556, 1346, 1214]",0.0,0,1,0,0,0
621,621,621,"[165, 838, 381, 1016]","[291, 281, 1220, 1116]",0.020360384683650944,0,1,0,0,0
622,622,622,"[1330, 660, 1637, 830]","[397, 373, 1255, 1222]",0.0,0,1,0,0,0
623,623,623,"[241, 695, 429, 824]","[288, 325, 1178, 1132]",0.025425666425173337,0,1,0,0,0
624,624,624,"[164, 843, 384, 1016]","[291, 281, 1220, 1116]",0.020455790429451535,0,1,0,0,0
625,625,625,"[149, 302, 302, 340]","[207, 194, 299, 330]",0.16803738317757008,0,1,0,1558844,0
626,626,626,"[158, 389, 295, 419]","[175, 180, 415, 404]",0.034224901444304984,0,1,0,1558844,0
627,627,627,"[43, 179, 106, 240]","[185, 206, 421, 400]",0.0,0,1,0,0,0
628,628,628,"[465, 670, 637, 718]","[254, 218, 900, 747]",0.02472077221428363,0,1,0,1055379,0
629,629,629,"[273, 492, 468, 538]","[187, 136, 737, 736]",0.02781812526611727,0,1,0,1055379,0
630,630,630,"[547, 402, 658, 486]","[243, 251, 679, 613]",0.06001349042747004,0,1,0,0,0
631,631,631,"[317, 497, 506, 539]","[292, 221, 521, 528]",0.08336761277937749,0,1,0,672999,0
632,632,632,"[328, 347, 402, 434]","[267, 260, 645, 617]",0.04864315089695022,0,1,0,0,0
633,633,633,"[533, 444, 792, 505]","[314, 283, 784, 507]",0.14674418386227236,0,1,0,283924,0
634,634,634,"[479, 493, 690, 548]","[188, 195, 724, 714]",0.042515398939979944,0,1,0,0,0
635,635,635,"[295, 495, 415, 524]","[237, 218, 580, 582]",0.028910481044918765,0,1,0,0,0
636,636,636,"[505, 567, 613, 622]","[243, 282, 562, 564]",0.0,0,1,0,0,0
637,637,637,"[177, 512, 243, 550]","[315, 357, 459, 523]",0.0,0,1,0,0,0
638,638,638,"[578, 493, 736, 564]","[151, 133, 589, 389]",0.0,0,1,0,0,0
639,639,639,"[671, 472, 838, 558]","[286, 252, 651, 510]",0.0,0,1,0,0,0
640,640,640,"[101, 510, 251, 613]","[195, 195, 546, 430]",0.0,0,1,0,0,0
641,641,641,"[196, 477, 323, 539]","[123, 167, 518, 529]",0.04677717406293957,0,1,0,0,0
642,642,642,"[115, 292, 257, 320]","[155, 254, 302, 312]",0.20184770436730123,0,1,0,1792526,0
643,643,643,"[248, 225, 332, 270]","[230, 154, 252, 157]",0.0,0,1,0,0,0
644,644,644,"[283, 541, 480, 585]","[239, 223, 612, 612]",0.06108597285067873,0,1,0,178611,0
645,645,645,"[663, 431, 757, 500]","[143, 167, 389, 545]",0.0,0,1,0,0,0
646,646,646,"[701, 435, 847, 542]","[299, 325, 723, 673]",0.015360166216291422,0,1,0,0,0
647,647,647,"[793, 441, 883, 552]","[249, 202, 588, 598]",0.0,0,1,0,0,0
648,648,648,"[178, 427, 293, 516]","[231, 260, 479, 503]",0.07311779335292788,0,1,0,0,0
649,649,649,"[174, 407, 296, 508]","[251, 334, 666, 604]",0.03890869889708931,0,1,0,0,0
650,650,650,"[596, 419, 745, 494]","[283, 254, 718, 466]",0.06002195925338538,0,1,0,0,0
651,651,651,"[109, 382, 219, 497]","[300, 244, 623, 630]",0.0,0,1,0,0,0
652,652,652,"[709, 350, 860, 441]","[307, 167, 524, 431]",0.0,0,1,0,0,0
653,653,653,"[429, 600, 780, 696]","[525, 296, 703, 693]",0.1899954832881662,0,1,0,1859301,0
654,654,654,"[1041, 430, 1236, 546]","[411, 213, 828, 628]",0.0,0,1,0,0,0
655,655,655,"[509, 473, 832, 572]","[289, 295, 673, 617]",0.11764286478200421,0,1,0,1859301,0
656,656,656,"[924, 386, 1149, 518]","[407, 246, 763, 531]",0.0,0,1,0,0,0
657,657,657,"[111, 486, 293, 633]","[176, 188, 483, 618]",0.10888176608527939,0,1,0,0,0
658,658,658,"[1076, 516, 1225, 642]","[250, 200, 813, 680]",0.0,0,1,0,0,0
659,659,659,"[149, 372, 349, 470]","[233, 312, 570, 545]",0.1325164744645799,0,1,0,0,0
660,660,660,"[508, 535, 803, 707]","[152, 173, 371, 585]",0.0,0,1,0,0,0
661,661,661,"[335, 361, 596, 432]","[201, 395, 540, 420]",0.23966350456416682,0,1,0,1197330,0
662,662,662,"[316, 564, 526, 617]","[261, 429, 524, 579]",0.06979171014734734,0,1,0,1197330,0
663,663,663,"[286, 509, 437, 544]","[353, 307, 522, 533]",0.05067124496268212,0,1,0,1029038,0
664,664,664,"[229, 576, 479, 626]","[297, 215, 599, 618]",0.06179325292122126,0,1,0,1029038,0
665,665,665,"[283, 609, 448, 641]","[221, 222, 533, 425]",0.0,0,1,0,0,0
666,666,666,"[272, 651, 485, 693]","[174, 156, 401, 261]",0.0,0,1,0,0,0
667,667,667,"[416, 545, 706, 606]","[423, 554, 674, 588]",0.48885932823412037,0,1,0,1667607,0
668,668,668,"[354, 481, 656, 564]","[392, 505, 677, 695]",0.24774844962448192,0,1,0,1667607,0
669,669,669,"[333, 443, 526, 488]","[172, 214, 519, 512]",0.08241516086381666,0,1,0,0,0
670,670,670,"[643, 341, 756, 421]","[225, 260, 520, 473]",0.0,0,1,0,0,0
671,671,671,"[284, 400, 552, 465]","[189, 212, 525, 458]",0.16465432739433777,0,1,0,1886748,0
672,672,672,"[52, 277, 141, 366]","[119, 161, 346, 434]",0.030218095822019796,0,1,0,0,0
673,673,673,"[387, 383, 591, 440]","[411, 398, 544, 429]",0.36063919259882254,0,1,0,1939065,0
674,674,674,"[688, 237, 756, 299]","[243, 142, 525, 511]",0.0,0,1,0,0,0
675,675,675,"[416, 290, 587, 336]","[181, 182, 504, 490]",0.04021458030898795,0,1,0,1939065,0
676,676,676,"[123, 248, 238, 321]","[164, 147, 492, 511]",0.04507833884290808,0,1,0,0,0
677,677,677,"[308, 409, 490, 445]","[205, 188, 449, 436]",0.06231974921630094,0,1,0,1842183,0
678,678,678,"[308, 260, 512, 307]","[329, 228, 441, 291]",0.26872770511296074,0,1,0,1842183,0
679,679,679,"[141, 238, 253, 311]","[185, 155, 553, 510]",0.03792898529193285,0,1,0,0,0
680,680,680,"[380, 393, 582, 459]","[286, 313, 605, 459]",0.2891369047619048,0,1,0,2068810,0
681,681,681,"[698, 254, 805, 326]","[176, 183, 380, 494]",0.0,0,1,0,0,0
682,682,682,"[366, 281, 614, 339]","[203, 265, 541, 521]",0.11357322541835284,0,1,0,2068810,0
683,683,683,"[86, 226, 198, 311]","[148, 134, 565, 498]",0.027776722270775545,0,1,0,0,0
684,684,684,"[358, 423, 591, 481]","[185, 321, 588, 504]",0.18290768053896636,0,1,0,1798174,0
685,685,685,"[118, 228, 235, 301]","[219, 180, 525, 475]",0.012791572610985704,0,1,0,0,0
686,686,686,"[283, 244, 507, 299]","[122, 122, 490, 480]",0.08730128988255398,0,1,0,1798174,0
687,687,687,"[707, 218, 802, 290]","[153, 147, 538, 475]",0.0,0,1,0,0,0
688,688,688,"[340, 403, 547, 444]","[219, 323, 540, 441]",0.19989799821496876,0,1,0,2022806,0
689,689,689,"[768, 225, 858, 288]","[176, 241, 568, 514]",0.0,0,1,0,0,0
690,690,690,"[331, 260, 563, 312]","[165, 235, 541, 493]",0.11317794937708103,0,1,0,2022806,0
691,691,691,"[135, 221, 247, 299]","[235, 234, 555, 513]",0.008759660639720671,0,1,0,0,0
692,692,692,"[382, 416, 586, 474]","[222, 297, 569, 529]",0.135124928429593,0,1,0,2008253,0
693,693,693,"[291, 418, 524, 467]","[227, 237, 458, 452]",0.10512765500965458,0,1,0,2008253,0
694,694,694,"[145, 335, 247, 416]","[162, 177, 565, 515]",0.05097217202746657,0,1,0,0,0
695,695,695,"[549, 1685, 1029, 1757]","[400, 470, 1300, 1370]",0.0,0,1,0,173645,0
696,696,696,"[515, 1102, 1036, 1221]","[553, 543, 1272, 1286]",0.10750777432252333,0,1,0,173645,0
697,697,697,"[138, 506, 238, 552]","[192, 186, 488, 472]",0.0,0,1,0,0,0
698,698,698,"[413, 495, 520, 553]","[218, 216, 540, 562]",0.05685174115148865,0,1,0,0,0
699,699,699,"[130, 492, 241, 559]","[180, 215, 540, 556]",0.03172029469177004,0,1,0,0,0
700,700,700,"[419, 568, 557, 604]","[265, 262, 522, 439]",0.0,0,1,0,0,0
701,701,701,"[306, 424, 479, 464]","[270, 152, 527, 449]",0.056909955468337235,0,1,0,1878074,0
702,702,702,"[221, 455, 374, 494]","[240, 345, 379, 484]",0.18654997696913864,0,1,0,1878074,0
703,703,703,"[389, 430, 604, 495]","[276, 311, 574, 482]",0.17658438720309533,0,1,0,912987,0
704,704,704,"[670, 269, 780, 346]","[192, 163, 536, 476]",0.0,0,1,0,0,0
705,705,705,"[308, 271, 584, 338]","[294, 272, 483, 342]",0.5742670692509984,0,1,0,912987,0
706,706,706,"[102, 244, 212, 329]","[172, 203, 540, 487]",0.031712910914242026,0,1,0,0,0
707,707,707,"[461, 467, 579, 519]","[200, 290, 400, 449]",0.0,0,1,0,0,0
708,708,708,"[204, 437, 304, 493]","[176, 155, 546, 375]",0.0,0,1,0,0,0
